month,year,kraj,celkem,m_do_65,z_do_65,celkem_w2,celkem_w3,celkem_w4,celkem_w5,celkem_w6,celkem_w7,celkem_w8,celkem_w9,celkem_w10,celkem_w11,celkem_w12,celkem_w13,celkem_w14,celkem_w15,celkem_w16,celkem_w17,celkem_w18,celkem_w19,m_do_65_w2,m_do_65_w3,m_do_65_w4,m_do_65_w5,m_do_65_w6,m_do_65_w7,m_do_65_w8,m_do_65_w9,m_do_65_w10,m_do_65_w11,m_do_65_w12,m_do_65_w13,m_do_65_w14,m_do_65_w15,m_do_65_w16,m_do_65_w17,m_do_65_w18,m_do_65_w19,z_do_65_w2,z_do_65_w3,z_do_65_w4,z_do_65_w5,z_do_65_w6,z_do_65_w7,z_do_65_w8,z_do_65_w9,z_do_65_w10,z_do_65_w11,z_do_65_w12,z_do_65_w13,z_do_65_w14,z_do_65_w15,z_do_65_w16,z_do_65_w17,z_do_65_w18,z_do_65_w19,monthly_min_wage,monthly_inflation_rate_wrt_last_year,reer
11,2022,JHM,806.0,349.0,445.0,1991.0,2977.0,4288.0,6229.0,8813.0,12911.0,19606.0,43845.0,43845.0,43845.0,43845.0,43845.0,43845.0,43845.0,43845.0,43845.0,43845.0,43845.0,759.0,1102.0,1498.0,1950.0,2495.0,3642.0,5512.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,1123.0,1754.0,2468.0,3441.0,4834.0,6760.0,9657.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,19988.0,16200,16.2,112.41
11,2022,KVK,366.0,106.0,246.0,930.0,1360.0,1898.0,2596.0,3241.0,4334.0,6613.0,16417.0,16417.0,16417.0,16417.0,16417.0,16417.0,16417.0,16417.0,16417.0,16417.0,16417.0,238.0,353.0,541.0,685.0,849.0,1126.0,1598.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,595.0,851.0,1116.0,1443.0,1789.0,2270.0,3294.0,7586.0,7586.0,7586.0,7586.0,7586.0,7586.0,7586.0,7586.0,7586.0,7586.0,7586.0,16200,16.2,112.41
11,2022,LBK,276.0,116.0,117.0,804.0,1314.0,1696.0,2187.0,2998.0,4398.0,7146.0,17547.0,17547.0,17547.0,17547.0,17547.0,17547.0,17547.0,17547.0,17547.0,17547.0,17547.0,302.0,476.0,672.0,851.0,1084.0,1490.0,2198.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,3190.0,396.0,709.0,890.0,1130.0,1516.0,2204.0,3374.0,7915.0,7915.0,7915.0,7915.0,7915.0,7915.0,7915.0,7915.0,7915.0,7915.0,7915.0,16200,16.2,112.41
11,2022,MSK,402.0,225.0,164.0,1118.0,1989.0,2674.0,3530.0,4714.0,7688.0,12656.0,25551.0,25551.0,25551.0,25551.0,25551.0,25551.0,25551.0,25551.0,25551.0,25551.0,25551.0,467.0,772.0,1065.0,1333.0,1602.0,2175.0,3091.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,4397.0,528.0,1016.0,1341.0,1711.0,2216.0,3377.0,5422.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,11025.0,16200,16.2,112.41
11,2022,OLK,197.0,81.0,84.0,511.0,954.0,1474.0,2106.0,2813.0,4019.0,6484.0,13836.0,13836.0,13836.0,13836.0,13836.0,13836.0,13836.0,13836.0,13836.0,13836.0,13836.0,207.0,345.0,507.0,657.0,839.0,1221.0,1875.0,2663.0,2663.0,2663.0,2663.0,2663.0,2663.0,2663.0,2663.0,2663.0,2663.0,2663.0,247.0,480.0,696.0,966.0,1302.0,1859.0,2891.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,16200,16.2,112.41
11,2022,PAK,400.0,144.0,181.0,997.0,1494.0,2157.0,2970.0,4046.0,6109.0,9429.0,19673.0,19673.0,19673.0,19673.0,19673.0,19673.0,19673.0,19673.0,19673.0,19673.0,19673.0,326.0,502.0,773.0,1029.0,1306.0,1974.0,3054.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,487.0,736.0,1028.0,1392.0,1905.0,2837.0,4208.0,8542.0,8542.0,8542.0,8542.0,8542.0,8542.0,8542.0,8542.0,8542.0,8542.0,8542.0,16200,16.2,112.41
11,2022,PHA,1908.0,794.0,893.0,4404.0,6055.0,7830.0,10723.0,16145.0,25577.0,39054.0,99690.0,99690.0,99690.0,99690.0,99690.0,99690.0,99690.0,99690.0,99690.0,99690.0,99690.0,1757.0,2605.0,3559.0,4525.0,5877.0,8682.0,12704.0,19558.0,19558.0,19558.0,19558.0,19558.0,19558.0,19558.0,19558.0,19558.0,19558.0,19558.0,2111.0,2895.0,3653.0,5003.0,7706.0,12117.0,17900.0,45063.0,45063.0,45063.0,45063.0,45063.0,45063.0,45063.0,45063.0,45063.0,45063.0,45063.0,16200,16.2,112.41
11,2022,PLK,445.0,218.0,246.0,1786.0,3555.0,4959.0,6750.0,8581.0,11425.0,17033.0,35041.0,35041.0,35041.0,35041.0,35041.0,35041.0,35041.0,35041.0,35041.0,35041.0,35041.0,591.0,1033.0,1483.0,1988.0,2436.0,3328.0,5307.0,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0,1036.0,2181.0,2987.0,3935.0,4932.0,6386.0,8832.0,17143.0,17143.0,17143.0,17143.0,17143.0,17143.0,17143.0,17143.0,17143.0,17143.0,17143.0,16200,16.2,112.41
11,2022,STC,551.0,330.0,213.0,1870.0,2894.0,3807.0,5822.0,8407.0,14320.0,24533.0,61019.0,61019.0,61019.0,61019.0,61019.0,61019.0,61019.0,61019.0,61019.0,61019.0,61019.0,860.0,1323.0,1841.0,2449.0,3086.0,4731.0,7488.0,11349.0,11349.0,11349.0,11349.0,11349.0,11349.0,11349.0,11349.0,11349.0,11349.0,11349.0,813.0,1381.0,1778.0,2669.0,3893.0,6458.0,10600.0,26027.0,26027.0,26027.0,26027.0,26027.0,26027.0,26027.0,26027.0,26027.0,26027.0,26027.0,16200,16.2,112.41
11,2022,ULK,272.0,117.0,87.0,855.0,1450.0,2206.0,2994.0,4097.0,6084.0,9976.0,22830.0,22830.0,22830.0,22830.0,22830.0,22830.0,22830.0,22830.0,22830.0,22830.0,22830.0,354.0,529.0,778.0,1010.0,1301.0,1841.0,2829.0,4253.0,4253.0,4253.0,4253.0,4253.0,4253.0,4253.0,4253.0,4253.0,4253.0,4253.0,343.0,649.0,961.0,1308.0,1827.0,2717.0,4311.0,9763.0,9763.0,9763.0,9763.0,9763.0,9763.0,9763.0,9763.0,9763.0,9763.0,9763.0,16200,16.2,112.41
11,2022,VYS,314.0,154.0,136.0,786.0,1410.0,2000.0,2544.0,3435.0,5031.0,7735.0,16112.0,16112.0,16112.0,16112.0,16112.0,16112.0,16112.0,16112.0,16112.0,16112.0,16112.0,305.0,485.0,702.0,875.0,1086.0,1634.0,2581.0,3704.0,3704.0,3704.0,3704.0,3704.0,3704.0,3704.0,3704.0,3704.0,3704.0,3704.0,377.0,683.0,970.0,1201.0,1644.0,2337.0,3383.0,6697.0,6697.0,6697.0,6697.0,6697.0,6697.0,6697.0,6697.0,6697.0,6697.0,6697.0,16200,16.2,112.41
11,2022,ZLK,149.0,65.0,76.0,410.0,761.0,1074.0,1468.0,2029.0,3056.0,5375.0,12616.0,12616.0,12616.0,12616.0,12616.0,12616.0,12616.0,12616.0,12616.0,12616.0,12616.0,188.0,317.0,455.0,614.0,784.0,1100.0,1740.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,2717.0,182.0,362.0,515.0,706.0,998.0,1490.0,2485.0,5538.0,5538.0,5538.0,5538.0,5538.0,5538.0,5538.0,5538.0,5538.0,5538.0,5538.0,16200,16.2,112.41
12,2022,HKK,226.0,97.0,66.0,424.0,802.0,1231.0,1578.0,2327.0,3520.0,5165.0,8701.0,19622.0,19622.0,19622.0,19622.0,19622.0,19622.0,19622.0,19622.0,19622.0,19622.0,189.0,328.0,472.0,628.0,840.0,1117.0,1651.0,2575.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,136.0,302.0,539.0,689.0,1013.0,1594.0,2347.0,3827.0,8389.0,8389.0,8389.0,8389.0,8389.0,8389.0,8389.0,8389.0,8389.0,8389.0,16200,15.8,112.41
12,2022,JHC,206.0,71.0,67.0,520.0,970.0,1384.0,1953.0,2783.0,3707.0,5516.0,8971.0,21618.0,21618.0,21618.0,21618.0,21618.0,21618.0,21618.0,21618.0,21618.0,21618.0,184.0,378.0,544.0,734.0,939.0,1190.0,1801.0,2830.0,4388.0,4388.0,4388.0,4388.0,4388.0,4388.0,4388.0,4388.0,4388.0,4388.0,212.0,389.0,601.0,869.0,1308.0,1753.0,2599.0,4051.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,9500.0,16200,15.8,112.41
12,2022,JHM,526.0,197.0,291.0,1332.0,2517.0,3503.0,4814.0,6755.0,9339.0,13437.0,20132.0,44371.0,44371.0,44371.0,44371.0,44371.0,44371.0,44371.0,44371.0,44371.0,44371.0,546.0,956.0,1299.0,1695.0,2147.0,2692.0,3839.0,5709.0,8847.0,8847.0,8847.0,8847.0,8847.0,8847.0,8847.0,8847.0,8847.0,8847.0,736.0,1414.0,2045.0,2759.0,3732.0,5125.0,7051.0,9948.0,20279.0,20279.0,20279.0,20279.0,20279.0,20279.0,20279.0,20279.0,20279.0,20279.0,16200,15.8,112.41
12,2022,KVK,134.0,47.0,63.0,500.0,1064.0,1494.0,2032.0,2730.0,3375.0,4468.0,6747.0,16551.0,16551.0,16551.0,16551.0,16551.0,16551.0,16551.0,16551.0,16551.0,16551.0,153.0,285.0,400.0,588.0,732.0,896.0,1173.0,1645.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,309.0,658.0,914.0,1179.0,1506.0,1852.0,2333.0,3357.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,16200,15.8,112.41
12,2022,LBK,142.0,46.0,69.0,418.0,946.0,1456.0,1838.0,2329.0,3140.0,4540.0,7288.0,17689.0,17689.0,17689.0,17689.0,17689.0,17689.0,17689.0,17689.0,17689.0,17689.0,162.0,348.0,522.0,718.0,897.0,1130.0,1536.0,2244.0,3236.0,3236.0,3236.0,3236.0,3236.0,3236.0,3236.0,3236.0,3236.0,3236.0,186.0,465.0,778.0,959.0,1199.0,1585.0,2273.0,3443.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,7984.0,16200,15.8,112.41
12,2022,MSK,412.0,155.0,174.0,814.0,1530.0,2401.0,3086.0,3942.0,5126.0,8100.0,13068.0,25963.0,25963.0,25963.0,25963.0,25963.0,25963.0,25963.0,25963.0,25963.0,25963.0,380.0,622.0,927.0,1220.0,1488.0,1757.0,2330.0,3246.0,4552.0,4552.0,4552.0,4552.0,4552.0,4552.0,4552.0,4552.0,4552.0,4552.0,338.0,702.0,1190.0,1515.0,1885.0,2390.0,3551.0,5596.0,11199.0,11199.0,11199.0,11199.0,11199.0,11199.0,11199.0,11199.0,11199.0,11199.0,16200,15.8,112.41
12,2022,OLK,119.0,43.0,58.0,316.0,630.0,1073.0,1593.0,2225.0,2932.0,4138.0,6603.0,13955.0,13955.0,13955.0,13955.0,13955.0,13955.0,13955.0,13955.0,13955.0,13955.0,124.0,250.0,388.0,550.0,700.0,882.0,1264.0,1918.0,2706.0,2706.0,2706.0,2706.0,2706.0,2706.0,2706.0,2706.0,2706.0,2706.0,142.0,305.0,538.0,754.0,1024.0,1360.0,1917.0,2949.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,16200,15.8,112.41
12,2022,PAK,215.0,74.0,97.0,615.0,1212.0,1709.0,2372.0,3185.0,4261.0,6324.0,9644.0,19888.0,19888.0,19888.0,19888.0,19888.0,19888.0,19888.0,19888.0,19888.0,19888.0,218.0,400.0,576.0,847.0,1103.0,1380.0,2048.0,3128.0,4405.0,4405.0,4405.0,4405.0,4405.0,4405.0,4405.0,4405.0,4405.0,4405.0,278.0,584.0,833.0,1125.0,1489.0,2002.0,2934.0,4305.0,8639.0,8639.0,8639.0,8639.0,8639.0,8639.0,8639.0,8639.0,8639.0,8639.0,16200,15.8,112.41
12,2022,PHA,1322.0,499.0,634.0,3230.0,5726.0,7377.0,9152.0,12045.0,17467.0,26899.0,40376.0,101012.0,101012.0,101012.0,101012.0,101012.0,101012.0,101012.0,101012.0,101012.0,101012.0,1293.0,2256.0,3104.0,4058.0,5024.0,6376.0,9181.0,13203.0,20057.0,20057.0,20057.0,20057.0,20057.0,20057.0,20057.0,20057.0,20057.0,20057.0,1527.0,2745.0,3529.0,4287.0,5637.0,8340.0,12751.0,18534.0,45697.0,45697.0,45697.0,45697.0,45697.0,45697.0,45697.0,45697.0,45697.0,45697.0,16200,15.8,112.41
12,2022,PLK,443.0,141.0,255.0,888.0,2229.0,3998.0,5402.0,7193.0,9024.0,11868.0,17476.0,35484.0,35484.0,35484.0,35484.0,35484.0,35484.0,35484.0,35484.0,35484.0,35484.0,359.0,732.0,1174.0,1624.0,2129.0,2577.0,3469.0,5448.0,7839.0,7839.0,7839.0,7839.0,7839.0,7839.0,7839.0,7839.0,7839.0,7839.0,501.0,1291.0,2436.0,3242.0,4190.0,5187.0,6641.0,9087.0,17398.0,17398.0,17398.0,17398.0,17398.0,17398.0,17398.0,17398.0,17398.0,17398.0,16200,15.8,112.41
12,2022,STC,299.0,179.0,170.0,850.0,2169.0,3193.0,4106.0,6121.0,8706.0,14619.0,24832.0,61318.0,61318.0,61318.0,61318.0,61318.0,61318.0,61318.0,61318.0,61318.0,61318.0,509.0,1039.0,1502.0,2020.0,2628.0,3265.0,4910.0,7667.0,11528.0,11528.0,11528.0,11528.0,11528.0,11528.0,11528.0,11528.0,11528.0,11528.0,383.0,983.0,1551.0,1948.0,2839.0,4063.0,6628.0,10770.0,26197.0,26197.0,26197.0,26197.0,26197.0,26197.0,26197.0,26197.0,26197.0,26197.0,16200,15.8,112.41
12,2022,ULK,355.0,118.0,122.0,627.0,1210.0,1805.0,2561.0,3349.0,4452.0,6439.0,10331.0,23185.0,23185.0,23185.0,23185.0,23185.0,23185.0,23185.0,23185.0,23185.0,23185.0,235.0,472.0,647.0,896.0,1128.0,1419.0,1959.0,2947.0,4371.0,4371.0,4371.0,4371.0,4371.0,4371.0,4371.0,4371.0,4371.0,4371.0,209.0,465.0,771.0,1083.0,1430.0,1949.0,2839.0,4433.0,9885.0,9885.0,9885.0,9885.0,9885.0,9885.0,9885.0,9885.0,9885.0,9885.0,16200,15.8,112.41
12,2022,VYS,157.0,65.0,60.0,471.0,943.0,1567.0,2157.0,2701.0,3592.0,5188.0,7892.0,16269.0,16269.0,16269.0,16269.0,16269.0,16269.0,16269.0,16269.0,16269.0,16269.0,219.0,370.0,550.0,767.0,940.0,1151.0,1699.0,2646.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,3769.0,196.0,437.0,743.0,1030.0,1261.0,1704.0,2397.0,3443.0,6757.0,6757.0,6757.0,6757.0,6757.0,6757.0,6757.0,6757.0,6757.0,6757.0,16200,15.8,112.41
12,2022,ZLK,127.0,54.0,46.0,276.0,537.0,888.0,1201.0,1595.0,2156.0,3183.0,5502.0,12743.0,12743.0,12743.0,12743.0,12743.0,12743.0,12743.0,12743.0,12743.0,12743.0,119.0,242.0,371.0,509.0,668.0,838.0,1154.0,1794.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,122.0,228.0,408.0,561.0,752.0,1044.0,1536.0,2531.0,5584.0,5584.0,5584.0,5584.0,5584.0,5584.0,5584.0,5584.0,5584.0,5584.0,16200,15.8,112.41
1,2023,HKK,317.0,124.0,131.0,543.0,741.0,1119.0,1548.0,1895.0,2644.0,3837.0,5482.0,9018.0,19939.0,19939.0,19939.0,19939.0,19939.0,19939.0,19939.0,19939.0,19939.0,221.0,313.0,452.0,596.0,752.0,964.0,1241.0,1775.0,2699.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,197.0,267.0,433.0,670.0,820.0,1144.0,1725.0,2478.0,3958.0,8520.0,8520.0,8520.0,8520.0,8520.0,8520.0,8520.0,8520.0,8520.0,17300,17.5,116.3
1,2023,JHC,313.0,73.0,161.0,519.0,833.0,1283.0,1697.0,2266.0,3096.0,4020.0,5829.0,9284.0,21931.0,21931.0,21931.0,21931.0,21931.0,21931.0,21931.0,21931.0,21931.0,144.0,257.0,451.0,617.0,807.0,1012.0,1263.0,1874.0,2903.0,4461.0,4461.0,4461.0,4461.0,4461.0,4461.0,4461.0,4461.0,4461.0,228.0,373.0,550.0,762.0,1030.0,1469.0,1914.0,2760.0,4212.0,9661.0,9661.0,9661.0,9661.0,9661.0,9661.0,9661.0,9661.0,9661.0,17300,17.5,116.3
1,2023,JHM,684.0,240.0,372.0,1210.0,2016.0,3201.0,4187.0,5498.0,7439.0,10023.0,14121.0,20816.0,45055.0,45055.0,45055.0,45055.0,45055.0,45055.0,45055.0,45055.0,45055.0,437.0,786.0,1196.0,1539.0,1935.0,2387.0,2932.0,4079.0,5949.0,9087.0,9087.0,9087.0,9087.0,9087.0,9087.0,9087.0,9087.0,9087.0,663.0,1108.0,1786.0,2417.0,3131.0,4104.0,5497.0,7423.0,10320.0,20651.0,20651.0,20651.0,20651.0,20651.0,20651.0,20651.0,20651.0,20651.0,17300,17.5,116.3
1,2023,KVK,-9647.0,-1540.0,-4228.0,-9513.0,-9147.0,-8583.0,-8153.0,-7615.0,-6917.0,-6272.0,-5179.0,-2900.0,6904.0,6904.0,6904.0,6904.0,6904.0,6904.0,6904.0,6904.0,6904.0,-1493.0,-1387.0,-1255.0,-1140.0,-952.0,-808.0,-644.0,-367.0,105.0,1257.0,1257.0,1257.0,1257.0,1257.0,1257.0,1257.0,1257.0,1257.0,-4165.0,-3919.0,-3570.0,-3314.0,-3049.0,-2722.0,-2376.0,-1895.0,-871.0,3421.0,3421.0,3421.0,3421.0,3421.0,3421.0,3421.0,3421.0,3421.0,17300,17.5,116.3
1,2023,LBK,323.0,100.0,207.0,465.0,741.0,1269.0,1779.0,2161.0,2652.0,3463.0,4863.0,7611.0,18012.0,18012.0,18012.0,18012.0,18012.0,18012.0,18012.0,18012.0,18012.0,146.0,262.0,448.0,622.0,818.0,997.0,1230.0,1636.0,2344.0,3336.0,3336.0,3336.0,3336.0,3336.0,3336.0,3336.0,3336.0,3336.0,276.0,393.0,672.0,985.0,1166.0,1406.0,1792.0,2480.0,3650.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,8191.0,17300,17.5,116.3
1,2023,MSK,425.0,153.0,237.0,837.0,1239.0,1955.0,2826.0,3511.0,4367.0,5551.0,8525.0,13493.0,26388.0,26388.0,26388.0,26388.0,26388.0,26388.0,26388.0,26388.0,26388.0,308.0,533.0,775.0,1080.0,1373.0,1641.0,1910.0,2483.0,3399.0,4705.0,4705.0,4705.0,4705.0,4705.0,4705.0,4705.0,4705.0,4705.0,411.0,575.0,939.0,1427.0,1752.0,2122.0,2627.0,3788.0,5833.0,11436.0,11436.0,11436.0,11436.0,11436.0,11436.0,11436.0,11436.0,11436.0,17300,17.5,116.3
1,2023,OLK,-4394.0,-771.0,-1962.0,-4275.0,-4078.0,-3764.0,-3321.0,-2801.0,-2169.0,-1462.0,-256.0,2209.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,9561.0,-728.0,-647.0,-521.0,-383.0,-221.0,-71.0,111.0,493.0,1147.0,1935.0,1935.0,1935.0,1935.0,1935.0,1935.0,1935.0,1935.0,1935.0,-1904.0,-1820.0,-1657.0,-1424.0,-1208.0,-938.0,-602.0,-45.0,987.0,4146.0,4146.0,4146.0,4146.0,4146.0,4146.0,4146.0,4146.0,4146.0,17300,17.5,116.3
1,2023,PAK,450.0,119.0,229.0,665.0,1065.0,1662.0,2159.0,2822.0,3635.0,4711.0,6774.0,10094.0,20338.0,20338.0,20338.0,20338.0,20338.0,20338.0,20338.0,20338.0,20338.0,193.0,337.0,519.0,695.0,966.0,1222.0,1499.0,2167.0,3247.0,4524.0,4524.0,4524.0,4524.0,4524.0,4524.0,4524.0,4524.0,4524.0,326.0,507.0,813.0,1062.0,1354.0,1718.0,2231.0,3163.0,4534.0,8868.0,8868.0,8868.0,8868.0,8868.0,8868.0,8868.0,8868.0,8868.0,17300,17.5,116.3
1,2023,PHA,2226.0,868.0,945.0,3548.0,5456.0,7952.0,9603.0,11378.0,14271.0,19693.0,29125.0,42602.0,103238.0,103238.0,103238.0,103238.0,103238.0,103238.0,103238.0,103238.0,103238.0,1367.0,2161.0,3124.0,3972.0,4926.0,5892.0,7244.0,10049.0,14071.0,20925.0,20925.0,20925.0,20925.0,20925.0,20925.0,20925.0,20925.0,20925.0,1579.0,2472.0,3690.0,4474.0,5232.0,6582.0,9285.0,13696.0,19479.0,46642.0,46642.0,46642.0,46642.0,46642.0,46642.0,46642.0,46642.0,46642.0,17300,17.5,116.3
1,2023,PLK,-1827.0,-297.0,-769.0,-1384.0,-939.0,402.0,2171.0,3575.0,5366.0,7197.0,10041.0,15649.0,33657.0,33657.0,33657.0,33657.0,33657.0,33657.0,33657.0,33657.0,33657.0,-156.0,62.0,435.0,877.0,1327.0,1832.0,2280.0,3172.0,5151.0,7542.0,7542.0,7542.0,7542.0,7542.0,7542.0,7542.0,7542.0,7542.0,-514.0,-268.0,522.0,1667.0,2473.0,3421.0,4418.0,5872.0,8318.0,16629.0,16629.0,16629.0,16629.0,16629.0,16629.0,16629.0,16629.0,16629.0,17300,17.5,116.3
1,2023,STC,813.0,356.0,407.0,1112.0,1663.0,2982.0,4006.0,4919.0,6934.0,9519.0,15432.0,25645.0,62131.0,62131.0,62131.0,62131.0,62131.0,62131.0,62131.0,62131.0,62131.0,535.0,865.0,1395.0,1858.0,2376.0,2984.0,3621.0,5266.0,8023.0,11884.0,11884.0,11884.0,11884.0,11884.0,11884.0,11884.0,11884.0,11884.0,577.0,790.0,1390.0,1958.0,2355.0,3246.0,4470.0,7035.0,11177.0,26604.0,26604.0,26604.0,26604.0,26604.0,26604.0,26604.0,26604.0,26604.0,17300,17.5,116.3
1,2023,ULK,368.0,130.0,162.0,723.0,995.0,1578.0,2173.0,2929.0,3717.0,4820.0,6807.0,10699.0,23553.0,23553.0,23553.0,23553.0,23553.0,23553.0,23553.0,23553.0,23553.0,248.0,365.0,602.0,777.0,1026.0,1258.0,1549.0,2089.0,3077.0,4501.0,4501.0,4501.0,4501.0,4501.0,4501.0,4501.0,4501.0,4501.0,284.0,371.0,627.0,933.0,1245.0,1592.0,2111.0,3001.0,4595.0,10047.0,10047.0,10047.0,10047.0,10047.0,10047.0,10047.0,10047.0,10047.0,17300,17.5,116.3
1,2023,VYS,441.0,150.0,207.0,598.0,912.0,1384.0,2008.0,2598.0,3142.0,4033.0,5629.0,8333.0,16710.0,16710.0,16710.0,16710.0,16710.0,16710.0,16710.0,16710.0,16710.0,215.0,369.0,520.0,700.0,917.0,1090.0,1301.0,1849.0,2796.0,3919.0,3919.0,3919.0,3919.0,3919.0,3919.0,3919.0,3919.0,3919.0,267.0,403.0,644.0,950.0,1237.0,1468.0,1911.0,2604.0,3650.0,6964.0,6964.0,6964.0,6964.0,6964.0,6964.0,6964.0,6964.0,6964.0,17300,17.5,116.3
1,2023,ZLK,140.0,76.0,72.0,267.0,416.0,677.0,1028.0,1341.0,1735.0,2296.0,3323.0,5642.0,12883.0,12883.0,12883.0,12883.0,12883.0,12883.0,12883.0,12883.0,12883.0,130.0,195.0,318.0,447.0,585.0,744.0,914.0,1230.0,1870.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0,118.0,194.0,300.0,480.0,633.0,824.0,1116.0,1608.0,2603.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,17300,17.5,116.3
2,2023,HKK,243.0,132.0,68.0,560.0,786.0,984.0,1362.0,1791.0,2138.0,2887.0,4080.0,5725.0,9261.0,20182.0,20182.0,20182.0,20182.0,20182.0,20182.0,20182.0,20182.0,256.0,353.0,445.0,584.0,728.0,884.0,1096.0,1373.0,1907.0,2831.0,4111.0,4111.0,4111.0,4111.0,4111.0,4111.0,4111.0,4111.0,199.0,265.0,335.0,501.0,738.0,888.0,1212.0,1793.0,2546.0,4026.0,8588.0,8588.0,8588.0,8588.0,8588.0,8588.0,8588.0,8588.0,17300,16.7,116.3
2,2023,JHC,-50.0,19.0,-51.0,263.0,469.0,783.0,1233.0,1647.0,2216.0,3046.0,3970.0,5779.0,9234.0,21881.0,21881.0,21881.0,21881.0,21881.0,21881.0,21881.0,21881.0,92.0,163.0,276.0,470.0,636.0,826.0,1031.0,1282.0,1893.0,2922.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,4480.0,110.0,177.0,322.0,499.0,711.0,979.0,1418.0,1863.0,2709.0,4161.0,9610.0,9610.0,9610.0,9610.0,9610.0,9610.0,9610.0,9610.0,17300,16.7,116.3
2,2023,JHM,663.0,275.0,284.0,1347.0,1873.0,2679.0,3864.0,4850.0,6161.0,8102.0,10686.0,14784.0,21479.0,45718.0,45718.0,45718.0,45718.0,45718.0,45718.0,45718.0,45718.0,515.0,712.0,1061.0,1471.0,1814.0,2210.0,2662.0,3207.0,4354.0,6224.0,9362.0,9362.0,9362.0,9362.0,9362.0,9362.0,9362.0,9362.0,656.0,947.0,1392.0,2070.0,2701.0,3415.0,4388.0,5781.0,7707.0,10604.0,20935.0,20935.0,20935.0,20935.0,20935.0,20935.0,20935.0,20935.0,17300,16.7,116.3
2,2023,KVK,10534.0,1764.0,4706.0,887.0,1021.0,1387.0,1951.0,2381.0,2919.0,3617.0,4262.0,5355.0,7634.0,17438.0,17438.0,17438.0,17438.0,17438.0,17438.0,17438.0,17438.0,224.0,271.0,377.0,509.0,624.0,812.0,956.0,1120.0,1397.0,1869.0,3021.0,3021.0,3021.0,3021.0,3021.0,3021.0,3021.0,3021.0,478.0,541.0,787.0,1136.0,1392.0,1657.0,1984.0,2330.0,2811.0,3835.0,8127.0,8127.0,8127.0,8127.0,8127.0,8127.0,8127.0,8127.0,17300,16.7,116.3
2,2023,LBK,409.0,139.0,201.0,732.0,874.0,1150.0,1678.0,2188.0,2570.0,3061.0,3872.0,5272.0,8020.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,18421.0,239.0,285.0,401.0,587.0,761.0,957.0,1136.0,1369.0,1775.0,2483.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,408.0,477.0,594.0,873.0,1186.0,1367.0,1607.0,1993.0,2681.0,3851.0,8392.0,8392.0,8392.0,8392.0,8392.0,8392.0,8392.0,8392.0,17300,16.7,116.3
